,opinion_id,author,recommendation,score,purchased,published_at,purchased_at,thumbs_up,thumbs_down,content,pros,cons
0,17602842,m...8,Polecam,5/5,Transakcja pochodzi z Marketplace Ceneo (usługi Kup Teraz).,2023-06-12 18:55:23,2023-05-28 11:29:33,0,0,Swietny,"['jakość', 'trwałość', 'wygoda']",[]
